job_id,service_category,service_subtype,zip_code,booking_month,job_description,estimate_lo,estimate_hi,original_estimate,final_price,deadline
4d4c1c36c59d,Handyman,Handyman,32136,2026-04,Cabinet hinge/door adjustment plus small drywall patch | Had a Wonder lake in the ceiling in the garage the plumbing has been repaired but need the drywall also cabinets drawers and doors need to be readjusted,120,300,210,,As soon as possible
6c600dbc187c,Painting,House Painter,30062,2026-04,Schedule for two-story siding touch-up inspection,600,1200,900,,Within 1-2 weeks
34e3f0694a87,Flooring,Flooring,34691,2026-04,Install laminate flooring in one small room (planks supplied) | 300 ft.² screen area to install laminate,350,700,525,,As soon as possible
1cdfeccf1383,Plumbing,Water heater installation / replacement,47529,2026-04,Replace 40–50 gal electric water heater,900,1800,1350,,Within 1-2 weeks
037cce21f9d4,Handyman,Furniture Assembly,64109,2026-03,"Assemble 3–5 flat-pack furniture items | 2 wire clothes racks, 2 bedroom end tables, 1 living room accent table ( I leave type style)",180,420,300,,As soon as possible
e014c6a22e68,Cleaning,"Soft washing (siding, roofs, stucco)",33411,2026-02,"Soft wash roof and gutters, single story",285.6,571.2,428.4,352.38,Flexible
b1247fd1e7e6,Handyman,Handyman,75792,2026-04,"Finish recessed niche into coffee/toaster bar with trim and paint | Should be very simple and straightforward. It’s like taking the front off of a box and finishing the inside of the box, sides and bottom or walls and countertop trimming it appropriately. Babe prefinished kitchen countertop either Wood or a piece of granite etc that would match the other granite or go with it. on the outside, it has finished walls like the other walls in my house on the inside. It just has rough wood, but it does have a top bottom and sides.",400,900,650,,Within 1 month
b006237ff33d,Handyman,Handyman,21225,2026-04,Replace supplied fabric on retractable awning | No,250,600,425,,As soon as possible
07ec44475bdb,Moving,Residential Moving,33629,2025-12,"Local move, 3BR house, 30-min drive, garage",445.32,1068.78,757.05,581.03,Within 1 month
72dd9aefdf25,Cleaning,Carpet cleaning,76051,2025-12,Steam clean carpet in 3 bedrooms and hallway,143.56,287.13,215.34,232.06,Flexible
5dcfb72dacd7,Handyman,Handyman,33573,2026-03,Minor residential electrical work (general) | Socket changed Ceiling fan installed,120,350,235,,I'm flexible
a1913ec75b7a,Electrical,Outlet / switch installation,33916,2026-03,Replace 3 exterior weatherproof outlet covers,75,180,127.5,,Within 1 month
5e369968aaca,Landscaping,Leaf cleanup / yard debris removal,85008,2025-10,"Fall leaf cleanup, 1/3 acre, bag and haul",137.13,274.26,205.69,217.54,
a9723eadde9c,Pest Control,General extermination,30301,2026-04,"Quarterly pest treatment, 3BR house, interior and perimeter",82.87,155.38,119.12,132.31,Flexible
0d88d252ac07,Appliance Repair,Appliance Repair,33139,2026-01,Diagnose washing machine not draining,135.17,281.6,208.38,219.49,Within 1 week
232e4680e1c1,Handyman,Door repair / installation,77713,2026-03,Install customer‑supplied interior door,140,300,220,,As soon as possible
7099deb610d2,Appliance Repair,Appliance Repair,33324,2026-01,"Install over-the-range microwave, vent existing",151.07,302.15,226.61,202.47,Within 1 week
b0b7697f8b78,Handyman,Handyman,30016,2026-03,Small drywall patch repair | Small drywall repair on bathroom wall,120,350,235,250,Within 1-2 weeks
45d8f97a9507,Landscaping,Lawn mowing / maintenance,7030,2025-08,"Weekly mow and edge, 1/4 acre front and back",42.84,85.68,64.26,65.13,Flexible
cf115dcd0d1b,Handyman,Door repair / installation,30135,2026-05,Install exterior security door (we supply materials) | Will like to install my screen door and hang blinds on the doors.,850,1700,1275,,As soon as possible
270651be075a,Handyman,Handyman,48229,2026-05,Repair 3–5 vinyl fence panels and several pavers,850,1600,1225,,As soon as possible
9987c7368aa3,HVAC,Seasonal tune-up / maintenance,33160,2025-11,Pre-winter furnace inspection and filter change,83.92,157.35,120.63,99.64,Within 1 month
2063b5fdbe1a,Pest Control,Rodents (mice / rats),33418,2026-04,"Rat removal and attic cleanup, bait stations",335.24,670.48,502.86,468.18,
eb7046437af1,Handyman,Weather stripping / insulation,32174,2026-04,Repair exterior door leaks at multiple points with purchased materials | Don’t believe this is a major problem.,650,1200,925,,As soon as possible
5b659f95b9e9,Landscaping,Tree trimming / removal,33629,2026-02,Trim two 30-ft oaks overhanging roof,312.16,728.36,520.26,530.84,Within 2 weeks
4fa50ba878b3,Handyman,Door repair / installation,96007,2026-03,Supply and install an exterior prehung entry/side door | Replace back entry door on moblehome and adjust two interior doors,650,1200,925,,Within 1-2 weeks
baac73fe7ac3,Handyman,Picture / mirror hanging,78504,2026-04,"Hang 6–10 pictures (lightweight, homeowner hardware) | Pictures hanging",120,220,170,,As soon as possible
11882611a084,HVAC,Mini-split installation,77024,2025-10,Install single-zone ductless mini-split 12k BTU,2200.25,4400.49,3300.37,3524.29,Within 1 week
ac2c97f88219,Cleaning,Deep cleaning,33101,2025-07,"Post-renovation deep clean, 2BR condo",244.8,489.59,367.19,415.55,Within 1 month
4128c8de06ad,Landscaping,Hedge trimming,33445,2026-01,"Trim 60 linear ft of boxwood hedge, haul debris",118.38,246.62,182.5,196.75,Within 2 weeks
b019b5be015f,Plumbing,Faucet / fixture installation,48176,2026-03,Replace supplied water filter cartridge (quick under-sink job),40,60,50,,As soon as possible
d45b49a5c408,Flooring,Flooring,79072,2026-04,Laminate flooring install + removal/disposal for 800–1200 sq ft,3800,7200,5500,,As soon as possible
f8b2b2b9fcbf,Cleaning,Deep cleaning,77056,2025-06,"Spring deep clean, 4BR/3BA, baseboards and blinds",257.22,462.99,360.11,399.54,Within 1 month
5876cdb8b0da,Handyman,Tv Mounting,77380,2026-04,"Mount 32"" TV on drywall with swivel mount attached",90,140,115,,As soon as possible
527fda157ed0,Handyman,Handyman,28378,2026-04,Rehang and level an uneven curtain rod | Hired a handyman to put up my curtain rod for my sliding patio door. It was put up uneven never returned to fix,75,150,112.5,,As soon as possible
2c52230d64e3,Auto,Car Detailing,8302,2026-03,Full-cab truck seat cover replacement | I have the seat covers on I need help with somebody will help me put the straps on the bottom in the back,600,1500,1050,,Within 1-2 weeks
b35b29141698,Plumbing,Faucet / fixture installation,19122,2026-04,Bottom-rolling aluminum-framed shower door reinstallation | I need someone to put a shower door back on track,150,300,225,,As soon as possible
a224e1753d55,Handyman,Handyman,90247,2026-03,"Labor-only hourly rate for installations and drywall/paint | All aspects of the project have been described. The only actual rennovation is the HVAC area being turned into a storage area with shelves. All other work is installing door hardware on 2 external doors, changing hardware on 2 internal door, installing new bathroom mirror, installing 2 large towel racks and 1 hand towel rack, install 3 shelves on wall in living room, install 1 solar motion light on corner of roof area. The door for the rennovated storage area will be ordered once the floor is installed and a new height measurement can be confirmed. The door will come with all frame and trim included and in place. Due to the cost exceeding $1,000 a license and insurance will be required as outlined by the state of California. no permits will be needed.",60,95,77.5,,Within 1-2 weeks
4fcb1596c197,Roofing,Roofing,33012,2025-07,"Patch flat roof leak, apply torch-down membrane",272.83,636.61,454.72,436.64,Within 1 week
a95d67cec354,Painting,Interior painting,37086,2026-04,"Open-concept kitchen + dining walls painting | My home is fairly new with snowbound flat paint, I’m wanting to paint over with the same color just a different sheen like satin!",600,1400,1000,,Within 1-2 weeks
0bbab6f2d470,Handyman,Handyman,27607,2026-03,Replace 3–5 outdoor patio deck slats | There are probably 4-5 slats that need to be removed due to regular wear and tear in my outside patio,240,520,380,,As soon as possible
502815187fff,Appliance Repair,Appliance Repair,75050,2025-08,"Install freestanding range, connect gas line",157,313.99,235.5,247.32,
242d1f9ba9fb,Electrical,Electrician,43613,2026-03,Minor electrical repairs or small installs | Install electric plugs,100,350,225,,As soon as possible
88500e2a216a,Flooring,Flooring,21162,2026-03,Sheet vinyl hallway installation (~50 sq ft),200,450,325,,As soon as possible
7e162e2951e5,Electrical,Light fixture installation,28804,2026-04,Swap supplied small dining chandelier | It’s a simple job.,120,220,170,140,I'm flexible
ae53a424384a,Electrical,Light fixture installation,15001,2026-03,"Install supplied ceiling light fixture (standard height) | I have two fluorescent lights, one in an office and one in the garage that he replaced with incandescent fixtures",120,240,180,,I'm flexible
1a4050a4a05b,Handyman,Handyman,36330,2026-03,"Install supplied 1/2"" plywood and 1/4"" pegboard on 16×16 shop walls | I need some one to install ply wood sheets and peg board in a 16x16 shop",700,1200,950,,Within 1 month
b1e9300609f0,Handyman,Door repair / installation,63034,2026-04,Repair exterior door that sticks/uneven closing (we supply parts),120,300,210,,Within 1 month
d34ac6357fc0,Cleaning,"Pressure washing (driveways, sidewalks, patios)",77479,2026-04,"Medium patio power-wash plus mulching (150–350 sq ft) | Patio, mulching,power washing",350,650,500,,I'm flexible
c25b19d4a1f6,Landscaping,Lawn mowing / maintenance,75248,2025-06,"Weekly mow and edge, 1/4 acre front and back",45.97,91.93,68.95,60.84,
d7224115a61a,Pest Control,General extermination,75219,2025-10,"Quarterly pest treatment, 3BR house, interior and perimeter",73.56,137.92,105.74,108.75,
b918aa98486b,Handyman,Handyman,23237,2026-03,Yard leveling for under 500 sq ft | Getting a shed and need part of my yard leveled,800,1400,1100,,As soon as possible
62132bfbcd57,Appliance Repair,Appliance Repair,45840,2026-04,Repair washer not draining in basement with easy access | Does not drain water,120,300,210,,As soon as possible
1ac4298c5a82,Cleaning,"Pressure washing (driveways, sidewalks, patios)",32216,2025-11,"Pressure wash 2-story vinyl siding, 2000 sq ft",259.79,519.59,389.69,368.3,Within 1 month
198827a292ed,Electrical,Electrician,39401,2026-04,Diagnose and perform minor repairs for tripping breaker | No. Not that I know,260,520,390,,As soon as possible
3d59b38a8d1d,Handyman,Handyman,15672,2026-03,Clean 4–6 windows and doors (interior/exterior),140,320,230,,Within 1-2 weeks
97425fb92d41,Exterior,Deck / fence cleaning and staining,68022,2026-04,Stain or paint very large (>500 sq ft) deck with materials supplied,1500,3200,2350,2800,Within 1-2 weeks
d5330200931a,Handyman,Door repair / installation,10604,2026-04,Hinge adjustment/door repair (single standard interior door),75,180,127.5,,As soon as possible
b69d122c8ac3,Plumbing,Plumbing,28120,2026-03,Repair toilet tank leak (bolts) and replace garbage disposal | No,240,560,400,,Within 1-2 weeks
748ec7056089,Exterior,Deck / fence cleaning and staining,78124,2026-03,"Dig 10 holes, relocate plants, and stain 51–100 ft fence | Several holes dug, we’ll plant! We just can’t dig right now! The fence stained like I said we’ll provide everything stain brushes rags etc",350,650,500,,Within 1-2 weeks
92e939f8447b,Electrical,Outlet / switch installation,77316,2026-04,Install one standard grounded outlet (materials included) | Install outlet in ceiling for fan,160,320,240,,As soon as possible
d8e74bea7225,General Contractor,General Contractor,14537,2026-04,Repair water-damaged siding and framing on single-story shed north wall | Water damage on a north facing wall and roof over the wall. This is on a small Amish type barn. Not sure how floor is. Roof is only about 8 ft high.,800,2000,1400,,I'm flexible
9fa1548e8bc1,Handyman,Door repair / installation,30168,2026-04,Rehang interior door using homeowner-supplied hinges | One of my door hinges is loose from the frame and another hinge is loose from the door,95,160,127.5,,As soon as possible
1dea2fcc947d,Painting,House Painter,71913,2026-04,Paint two interior/exterior doors | Make a repair to the back door.,140,260,200,,Within 1-2 weeks
3d22c86ba2c9,Plumbing,Plumbing,27406,2026-04,Replace kitchen faucet; repair two shower faucet leaks; install ice maker (you supply parts),360,750,555,,As soon as possible
64aead39fc11,Handyman,General repairs,62959,2026-03,Replace 2 vinyl siding panels on house exterior | Replace 2 vinal sidings on house.,120,320,220,,As soon as possible
b3943f752703,HVAC,Duct repair / sealing,77030,2026-03,"Seal duct leaks in attic, mastic and foil tape",202.88,507.19,355.03,253.66,Flexible
6ec4fc481372,Painting,House Painter,20640,2026-04,"Paint outside trim, front door, living room, dining room (you supply paint)",350,700,525,,Within 1 month
62aff738e88d,Painting,Interior painting,33446,2026-04,Skim stucco ceiling then paint one average room,750,1500,1125,,Within 1-2 weeks
b560ed1c2603,Plumbing,Plumbing,48066,2026-04,Install refrigerator water line 10–25 ft with supply included,300,450,375,,I'm flexible
17a88e3ed88e,Roofing,Gutter cleaning,7304,2025-11,"Clean gutters and install leaf guards, single story",212.28,424.56,318.42,280.39,Within 1 month
08c5844e3093,Landscaping,Lawn mowing / maintenance,76010,2025-12,"Weekly mow and edge, 1/4 acre front and back",40.87,81.74,61.3,60.3,Within 2 weeks
bf0d3c01d1f2,Handyman,Handyman,98059,2026-03,"Small drywall patch repair | Patch ceiling after waterless tank installation, patch wall after electrical panel upgrade and patch wall outlet for tv wall mount.",120,350,235,,I'm flexible
1fcb898a0aaf,Handyman,Handyman,28504,2026-03,Install 2 supplied window ACs; move 3 exercise machines upstairs | Install 2 window a/c units. Move 3 exercise equipment up one floor.,260,760,510,,As soon as possible
d9f2386f3b18,Appliance Repair,Appliance Repair,32207,2025-10,"Dryer not heating, replace heating element",137.08,319.84,228.46,187.32,Within 2 weeks
2b910668f6f9,Handyman,Drywall repair / patching,17110,2026-03,Patch and repair small drywall hole (slightly larger than quarter),75,180,127.5,,As soon as possible
cf786a4540d3,Landscaping,Sprinkler repair,10025,2025-12,"Replace 3 broken sprinkler heads, adjust coverage",85.73,192.89,139.31,152.72,Within 2 weeks
b85be080814b,General Contractor,General Contractor,48228,2026-03,Foundation inspection with contractor recommendation | I have a 12 x 20 tent that I want to be put on top of concrete,250,600,425,,I'm flexible
3081bc7f2caf,Plumbing,Plumbing,64804,2026-04,Replace supply line to one fixture | Mouse chewed a hole in the the pipe,120,220,170,,As soon as possible
